,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Q,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Turb1.Qin,Turb1.Qout,Turb1.H,Turb1.Ph,Turb1.Pe,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.forecast,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,Bat.E,Bat.P,Bat.Pch,Bat.Pdc,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,t1r0_expanded.Q,t1c1_Q_expanded.Q,t1eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P,baten_expanded.P
36,36,-0.0816109891173108,195845.3097754252,29.82640884962571,0.06528256045064412,10277.192234071485,139.74331949264834,0.016328428666666665,-0.016328428666666665,0.016328428666666665,0.0,0.0,109.9170438500924,2757.8514474147,0.0,0.0,0.0,-0.0816109891173108,0.0816109891173108,109.91704385009238,2757.8516803714583,88000.0,109999.99999999997,1.0,0.0,0.0,109.9170438500924,0.0,0.0,0.0816109891173108,109.9170438500924,29.826408849625718,139.74331949264834,109.91691064302263,1.0,0.6484390389437005,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0816109891173108,0.0816109891173108,109999.99999999997,0.0,0.0,0.0,0.0816109891173108,-0.016328428666666665,0.0,-109999.99999999999,0.0
37,37,-0.0815207306448311,195551.83514510383,29.825919725241846,0.07294770842483107,10539.803984400876,139.86452491587733,0.00857302222,-0.00857302222,0.00857302222,0.0,0.0,110.038738103225,2759.3776981584656,0.0,0.0,0.0,-0.0815207306448311,0.08152073064483109,110.038738103225,2759.377930660808,88000.0,109999.99999999997,1.0,0.0,0.0,110.038738103225,0.0,0.0,0.0815207306448311,110.038738103225,29.825919725241846,139.86452491587733,110.03860519063548,1.0,0.6048769083203855,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0815207306448311,0.08152073064483109,109999.99999999997,0.0,0.0,0.0,0.0815207306448311,-0.00857302222,0.0,-109999.99999999999,0.0
38,38,-0.07772914629509899,195272.01021844146,29.82545335036407,0.07117968537787678,10796.050851761232,139.9827927008129,0.006549460917222222,-0.006549460917222222,0.006549460917222222,0.0,0.0,110.15746018685239,2760.8658778789504,0.0,0.0,0.0,-0.07772914629509899,0.077729146295099,110.15746018685238,2760.866089660961,83997.57746337053,104996.97182921319,1.0,0.0,0.0,110.15746018685239,0.0,0.0,0.077729146295099,110.15746018685239,29.82545335036407,139.9827927008129,110.15733935044882,1.0,0.49767636182026426,-104996.97182921316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07772914629509899,0.077729146295099,104996.97182921319,0.0,0.0,0.0,0.077729146295099,-0.006549460917222222,0.0,-104996.97182921316,0.0
39,39,-0.0508802494907946,195088.8413202746,29.825148068867126,0.04446374158412792,10956.120321464094,140.0566709175988,0.006416507906666667,-0.006416507906666667,0.006416507906666667,0.0,0.0,110.23157462470682,2761.7944991044237,0.0,0.0,0.0,-0.050880249490794595,0.050880249490794595,110.23157462470684,2761.7946821034575,55020.45568206929,68775.56960258662,1.0,0.0,0.0,110.23157462470682,0.0,0.0,0.050880249490794595,110.23157462470682,29.825148068867126,140.0566709175988,110.23152284873169,1.0,0.32599011824461455,-68775.5696025866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050880249490794595,0.050880249490794595,68775.56960258662,0.0,0.0,0.0,0.050880249490794595,-0.006416507906666667,0.0,-68775.5696025866,0.0
40,40,0.0,195088.8413202746,29.825148068867126,-0.005731692862777776,10935.48622715809,140.0471474894576,0.005731692862777777,-0.005731692862777777,0.005731692862777777,0.0,0.0,110.22199942059045,2761.6745467737082,0.0,0.0,0.0,0.0,0.0,110.22199942059046,2761.6745467737087,0.0,0.0,0.0,-3.2526065174565133e-19,0.0,110.22199942059045,0.0,0.0,0.0,110.22199942059045,29.82514806886713,140.0471474894576,110.22199942059042,0.0,0.11821470325038548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2526065174565133e-19,0.0,0.0,-0.005731692862777777,0.0,0.0,0.0
41,41,0.0,195088.8413202746,29.825148068867126,-0.008467836731666666,10905.002014924094,140.03307785304187,0.008467836731666666,-0.008467836731666666,0.008467836731666666,0.0,0.0,110.20792978417475,2761.4982830755634,0.0,0.0,0.0,0.0,0.0,110.20792978417475,2761.4982830755634,0.0,0.0,0.0,-6.911788849595091e-19,0.0,110.20792978417475,0.0,0.0,0.0,110.20792978417475,29.825148068867126,140.03307785304187,110.20792978417474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.911788849595091e-19,0.0,0.0,-0.008467836731666666,0.0,0.0,0.0
42,42,0.20415096705203006,195823.7848016619,29.826372974669436,-0.21385204862091894,10135.134639888833,139.67775444917945,0.00970108156888889,-0.00970108156888889,0.00970108156888889,0.0,0.0,109.85054792243736,2757.017172016667,0.0,0.0,0.0,0.0,0.0,109.85054792243733,2757.017172016667,0.0,0.0,0.0,-0.20415096705203004,0.20415096705203006,109.85054792243736,-220000.0,-110000.00000000001,-0.20415096705203006,109.85054792243736,29.826372974669432,139.67775444917945,109.85138147451003,0.0,0.0,0.0,110000.00000000003,110000.00000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20415096705203006,-0.20415096705203004,-110000.00000000001,-0.20415096705203006,-0.00970108156888889,110000.00000000003,0.0,0.0
43,43,0.14139951616800514,196332.8230598667,29.82722137176644,-0.15003578944689402,9595.005797880014,139.42846421440618,0.008636273278888888,-0.008636273278888888,0.008636273278888888,0.0,0.0,109.60084296700889,2753.8820100605426,0.0,0.0,0.0,0.0,0.0,109.60084296700889,2753.882010060542,0.0,0.0,0.0,-0.14139951616800514,0.14139951616800514,109.60084296700889,-152030.5355133747,-76015.26775668736,-0.14139951616800517,109.60084296700889,29.827221371766445,139.42846421440618,109.60124284263973,0.0,0.0,0.0,76015.26775668736,76015.26775668738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14139951616800514,-0.14139951616800514,-76015.26775668736,-0.14139951616800517,-0.008636273278888888,76015.26775668736,0.0,0.0
44,44,0.0,196332.8230598667,29.827221371766445,-0.007996979514999999,9566.216671626014,139.41517692536584,0.007996979514999999,-0.007996979514999999,0.007996979514999999,0.0,0.0,109.58795555359939,2753.720098429599,0.0,0.0,0.0,0.0,0.0,109.58795555359939,2753.7200984295987,0.0,0.0,0.0,-4.743384504624082e-19,0.0,109.58795555359939,0.0,0.0,0.0,109.58795555359939,29.82722137176644,139.41517692536584,109.5879555535994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.743384504624082e-19,0.0,0.0,-0.007996979514999999,0.0,0.0,0.0
45,45,0.0,196332.8230598667,29.82722137176644,-0.007194654969444444,9540.315913736014,139.4032227294166,0.007194654969444444,-0.007194654969444444,0.007194654969444444,0.0,0.0,109.57600135765021,2753.5699021460287,0.0,0.0,0.0,0.0,0.0,109.57600135765018,2753.5699021460287,0.0,0.0,0.0,-4.0488174878755556e-19,0.0,109.57600135765021,0.0,0.0,0.0,109.57600135765021,29.82722137176644,139.4032227294166,109.57600135765018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0488174878755556e-19,0.0,0.0,-0.007194654969444444,0.0,0.0,0.0
46,46,0.0,196332.8230598667,29.82722137176644,-0.0073099760377777784,9514.000000000015,139.39107692307692,0.007309976037777778,-0.007309976037777778,0.007309976037777778,0.0,0.0,109.56385555131051,2753.4172900175695,0.0,0.0,0.0,0.0,0.0,109.56385555131051,2753.41729001757,0.0,0.0,0.0,-2.278518628114068e-19,0.0,109.56385555131051,0.0,0.0,0.0,109.56385555131051,29.82722137176644,139.39107692307692,109.56385555131051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.278518628114068e-19,0.0,0.0,-0.007309976037777778,0.0,0.0,0.0
47,47,0.0,196332.8230598667,29.82722137176644,-0.0038888888888888883,9500.000000000015,139.3846153846154,0.0038888888888888888,-0.0038888888888888888,0.0038888888888888888,0.0,0.0,109.55739401284893,2753.3360972792516,0.0,0.0,0.0,0.0,0.0,109.55739401284893,2753.3360972792516,0.0,0.0,0.0,-1.6517142471458857e-19,0.0,109.55739401284893,0.0,0.0,0.0,109.55739401284893,29.827221371766438,139.3846153846154,109.55739401284893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6517142471458857e-19,0.0,0.0,-0.0038888888888888888,0.0,0.0,0.0
