Time_hour,Power,SOC,SOH
995,1.2000000120326277,0.0559305011760645,0.9988641552511416
996,-9.988999999999797e-09,0.055930565095970046,0.9988630136986302
997,2.0000000299935903,0.056005714474372616,0.9988618721461188
998,1.0000000199971533,0.056043321252838695,0.9988607305936074
999,9.991999999999938e-09,0.056043385302734,0.9988595890410958
1000,-4.034124751035045,0.055858340656598275,0.9988584474885844
1001,-3.317205730314429,0.05570619196644952,0.998857305936073
1002,9.991999999999956e-09,0.055706255631272926,0.9988561643835616
1003,9.995555555555544e-09,0.05570631929624201,0.9988550228310502
1004,9.991999999999966e-09,0.055706382961356445,0.9988538812785388
1005,-2.8742453501149536,0.05557455907159233,0.9988527397260274
1006,-3.5186272262814766,0.055413166755100864,0.998851598173516
1007,9.991999999999965e-09,0.05541323008539943,0.9988504566210046
1008,9.995555555555544e-09,0.05541329341584292,0.9988493150684932
1009,9.991999999999963e-09,0.055413356746431,0.9988481735159818
1010,-3.3430438362880555,0.05526002036924929,0.9988470319634704
1011,-9.989000000000118e-09,0.055260083523977224,0.998845890410959
1012,4.000000049993466,0.055410320169195,0.9988447488584475
1013,6.000000069996844,0.055635643988428386,0.998843607305936
1014,8.000000089993218,0.05593605523912299,0.9988424657534246
1015,4.200000042032442,0.05609380187184927,0.9988413242009132
1016,5.2000000520323795,0.056289092409174686,0.9988401826484018
1017,9.500000104993124,0.056645820817088244,0.9988390410958904
1018,9.000000099996656,0.056983778225475734,0.998837899543379
1019,8.000000089993218,0.05728419273360163,0.9988367579908676
1020,1.2000000120326277,0.05732931066154055,0.9988356164383562
1021,-9.98899999999989e-09,0.05732937618195021,0.9988344748858448
1022,2.0000000299935903,0.0574045293062133,0.9988333333333334
1023,1.0000000199971533,0.05744213875787456,0.9988321917808219
1024,9.991999999999902e-09,0.05744220440829233,0.9988310502283105
1025,-4.21615022738691,0.05724880346606521,0.9988299086757991
1026,-3.7101783310272665,0.05707861965353217,0.9988287671232877
1027,9.991999999999907e-09,0.05707868488871182,0.9988276255707762
1028,9.995555555555526e-09,0.05707875012404073,0.9988264840182648
1029,9.991999999999897e-09,0.057078815359518593,0.9988253424657534
1030,-3.9052518113154266,0.05689967918181083,0.998824200913242
1031,-4.315484767689243,0.056701718095482585,0.9988230593607306
1032,9.991999999999869e-09,0.05670178290027462,0.9988219178082192
1033,9.995555555555516e-09,0.05670184770521494,0.9988207762557078
1034,2.0000000299935903,0.056777001142986235,0.9988196347031963
1035,-9.989000000000032e-09,0.05677706603320813,0.9988184931506849
1036,1.2000000120326277,0.05682218420659732,0.9988173515981735
1037,8.000000089993218,0.05712260471025346,0.9988162100456621
1038,9.000000099996656,0.05746057038863676,0.9988150684931507
1039,10.000000109993094,0.057836081370478985,0.9988139269406393
1040,4.700000047032409,0.0580126069689365,0.9988127853881279
1041,4.200000042032442,0.05817036066252412,0.9988116438356165
1042,8.000000089993218,0.05847078442379832,0.998810502283105
1043,6.000000069996844,0.05869611946664479,0.9988093607305936
1044,4.000000049993466,0.058846365533603305,0.9988082191780822
1045,-9.989000000000396e-09,0.058846432789676356,0.9988070776255707
1046,-9.989000000000497e-09,0.05884650004590314,0.9988059360730593
1047,9.991999999999869e-09,0.058846567303117214,0.9988047945205479
1048,9.995555555555514e-09,0.05884663456048519,0.9988036529680365
1049,9.991999999999867e-09,0.05884670181800674,0.9988025114155251
1050,-4.328183639062959,0.058648155928062676,0.9988013698630137
1051,-3.7639121171495082,0.058475503095328854,0.9988002283105023
1052,9.991999999999892e-09,0.05847556992890556,0.9987990867579909
1053,9.99555555555552e-09,0.0584756367626352,0.9987979452054795
1054,9.991999999999887e-09,0.05847570359651746,0.9987968036529681
1055,-3.9470497281658186,0.05829464584902217,0.9987956621004567
1056,-4.3149073913483145,0.05809670719567204,0.9987945205479452
1057,9.991999999999864e-09,0.05809677359669288,0.9987933789954337
1058,9.995555555555512e-09,0.05809683999786566,0.9987922374429223
1059,2.0000000299935903,0.05817199717740724,0.9987910958904109
1060,-9.989000000000054e-09,0.05817206366387378,0.9987899543378995
1061,1.2000000120326277,0.05821718472083767,0.9987888127853881
1062,8.000000089993218,0.05851761540294429,0.9987876712328767
1063,9.000000099996656,0.05885559233259784,0.9987865296803653
1064,10.000000109993094,0.05923111563853749,0.9987853881278539
1065,4.700000047032409,0.05940764787540155,0.9987842465753425
1066,4.200000042032442,0.059565407671030295,0.9987831050228311
1067,8.000000089993218,0.059865841610959356,0.9987819634703197
1068,6.000000069996844,0.060091184686925266,0.9987808219178083
1069,4.000000049993466,0.060241436641453074,0.9987796803652969
1070,-9.989000000000438e-09,0.06024150549394242,0.9987785388127854
1071,-9.98900000000054e-09,0.06024157434658916,0.9987773972602739
1072,9.991999999999854e-09,0.06024164320022686,0.9987762557077625
1073,9.995555555555511e-09,0.060241712054022116,0.9987751141552511
1074,9.991999999999852e-09,0.06024178090797461,0.9987739726027397
1075,-4.048990808643748,0.06005604299994118,0.9987728310502283
1076,-4.432125326755773,0.059852722739179964,0.9987716894977169
1077,9.991999999999819e-09,0.0598527911487702,0.9987705479452055
1078,9.9955555555555e-09,0.05985285955851698,0.9987694063926941
1079,9.991999999999819e-09,0.059852927968419976,0.9987682648401827
1080,-4.458127649692822,0.059648413301699364,0.9987671232876713
1081,-3.9186747955088395,0.059468653638660406,0.9987659817351598
1082,2.0000000299935903,0.05954381436188124,0.9987648401826484
1083,4.0000000499969675,0.05969406809504308,0.998763698630137
1084,6.000000069993343,0.05991941509563214,0.9987625570776256
1085,3.200000032032504,0.060039632397275576,0.9987614155251141
1086,4.200000042032442,0.06019739652153598,0.9987602739726027
1087,10.000000109993094,0.06057293123299848,0.9987591324200913
1088,9.500000104996625,0.060929693486094075,0.9987579908675799
1089,9.000000099993155,0.06126768321645323,0.9987568493150685
1090,3.200000032032504,0.0613879027461597,0.9987557077625571
1091,1.2000000120326277,0.06143302902591909,0.9987545662100457
1092,4.000000049993466,0.06158328646403981,0.9987534246575343
1093,2.000000029997091,0.06165845054921899,0.9987522831050228
1094,1.0000000199936523,0.06169606791509297,0.9987511415525114
1095,-3.937283479444773,0.061515453750547344,0.99875
1096,-3.053190649992812,0.06137541085539146,0.9987488584474886
1097,9.991999999999973e-09,0.06137548100695344,0.9987477168949772
1098,9.99555555555555e-09,0.061375551158675955,0.9987465753424658
1099,9.991999999999991e-09,0.061375621310558674,0.9987454337899543
1100,-1.8044281387914294,0.06129288452446751,0.9987442922374429
1101,-1.8459737683565045,0.061208240978281044,0.9987431506849315
1102,9.991999999999983e-09,0.061208310939170375,0.9987420091324201
1103,9.995555555555546e-09,0.0612083809002198,0.9987408675799087
1104,9.991999999999953e-09,0.061208450861429,0.9987397260273972
1105,-3.477825049010277,0.061048919183608344,0.9987385844748858
1106,-4.222755823661494,0.06085520131904324,0.9987374429223744
1107,2.0000000299935903,0.060930365774795665,0.998736301369863
1108,4.0000000499969675,0.06108062538627705,0.9987351598173516
1109,6.000000069993343,0.061305980410988316,0.9987340182648402
1110,3.200000032032504,0.061426202732688964,0.9987328767123288
1111,4.200000042032442,0.06158397294992052,0.9987317351598174
1112,10.000000109993094,0.06195951997718141,0.998730593607306
1113,9.500000104996625,0.06231629400967831,0.9987294520547946
1114,9.000000099993155,0.06265429498303801,0.9987283105022831
1115,3.200000032032504,0.06277451953294715,0.9987271689497716
1116,1.2000000120326277,0.0628196486871148,0.9987260273972602
1117,4.000000049993466,0.0629699120037994,0.9987248858447488
1118,2.000000029997091,0.06304507982174216,0.9987237442922374
1119,1.0000000199936523,0.06308269984747894,0.998722602739726
1120,-4.148752181417944,0.06289237738338777,0.9987214611872146
1121,-3.5304898028580274,0.06273042781869669,0.9987203196347032
1122,9.991999999999918e-09,0.06273049952107004,0.9987191780821918
1123,9.995555555555529e-09,0.06273057122360748,0.9987180365296804
1124,9.991999999999908e-09,0.06273064292630866,0.998716894977169
1125,-3.7206364325118924,0.06255996617577582,0.9987157534246576
1126,-4.34483040897643,0.06236064332362313,0.9987146118721462
1127,9.991999999999877e-09,0.062360714603734074,0.9987134703196348
1128,9.995555555555519e-09,0.06236078588400814,0.9987123287671232
1129,9.991999999999884e-09,0.062360857164444984,0.9987111872146118
1130,-9.989000000000338e-09,0.06236092844421115,0.9987100456621004
1131,-9.988999999999965e-09,0.06236099972414026,0.998708904109589
1132,6.000000069993343,0.06258636213686881,0.9987077625570776
1133,8.00000008999672,0.0628868221945902,0.9987066210045662
1134,9.000000099993155,0.06322483154700184,0.9987054794520548
1135,5.2000000520323795,0.06342015679894449,0.9987043378995434
1136,4.700000047032409,0.06359670815058523,0.998703196347032
1137,9.000000099993155,0.06393471947349283,0.9987020547945206
1138,8.00000008999672,0.06423518278962255,0.9987009132420092
1139,6.000000069993343,0.06446054914780067,0.9986997716894978
1140,-9.988999999999869e-09,0.06446062282841357,0.9986986301369863
1141,-9.98900000000022e-09,0.06446069650919492,0.9986974885844749
1142,1.0000000199936523,0.06449831914207169,0.9986963470319634
1143,9.995555555555536e-09,0.06449839286694382,0.998695205479452
1144,9.991999999999935e-09,0.06449846659198434,0.9986940639269406
1145,-3.9990512854408258,0.06431501057853771,0.9986929223744292
1146,-3.0696020094641834,0.06417420970699868,0.9986917808219178
1147,9.991999999999968e-09,0.06417428306173471,0.9986906392694064
1148,9.995555555555549e-09,0.06417435641663861,0.998689497716895
1149,9.991999999999986e-09,0.06417442977171003,0.9986883561643836
1150,-9.989000000000109e-09,0.06417450312611551,0.9986872146118722
1151,-1.8449247165812344,0.06408990618096543,0.9986860730593607
1152,9.992000000000001e-09,0.06408997943975707,0.9986849315068493
1153,9.995555555555556e-09,0.06409005269871637,0.9986837899543379
1154,9.992e-09,0.06409012595784297,0.9986826484018265
1155,-2.9509645754920877,0.06395476810864678,0.9986815068493151
1156,-4.132132282627546,0.06376520156149164,0.9986803652968037
1157,9.992000000000082e-09,0.06376527444954441,0.9986792237442922
1158,9.995555555555605e-09,0.06376534733776396,0.9986780821917808
1159,9.99200000000024e-09,0.06376542022614998,0.9986769406392694
1160,-0.1323257377176349,0.0637594201427643,0.998675799086758
1161,-9.98899999999908e-09,0.0637594930237081,0.9986746575342466
1162,4.000000049993466,0.06390976514395816,0.9986735159817351
1163,6.000000069996844,0.06413513731279022,0.9986723744292237
1164,8.000000089993218,0.06443560978773821,0.9986712328767123
1165,4.200000042032442,0.06459339318345346,0.9986700913242009
1166,5.2000000520323795,0.06478872692117107,0.9986689497716895
1167,9.500000104993124,0.06514552620992212,0.9986678082191781
1168,9.000000099996656,0.06548355128080555,0.9986666666666667
1169,8.000000089993218,0.06578402701441302,0.9986655251141553
1170,1.2000000120326277,0.06582916239434088,0.9986643835616439
1171,-9.988999999999422e-09,0.06582923764199985,0.9986632420091324
1172,2.0000000299935903,0.06590441336822596,0.998662100456621
1173,1.0000000199971533,0.06594203898457099,0.9986609589041096
1174,9.991999999999998e-09,0.06594211436234916,0.9986598173515981
1175,-3.9248410883607114,0.06576205957701116,0.9986586757990867
1176,-2.938344233155352,0.06562727959966529,0.9986575342465753
1177,9.991999999999993e-09,0.06562735461790416,0.9986563926940639
1178,9.995555555555557e-09,0.06562742963631468,0.9986552511415525
1179,9.992000000000013e-09,0.06562750465489657,0.9986541095890411
1180,-1.4031412893719872,0.06556318228542213,0.9986529680365297
1181,-9.989000000000018e-09,0.0655632572299011,0.9986518264840183
1182,9.992000000000024e-09,0.06556333217538508,0.9986506849315069
1183,9.995555555555564e-09,0.06556340712104057,0.9986495433789955
1184,9.992000000000028e-09,0.06556348206686723,0.9986484018264841
1185,-1.2164881179817328,0.06550772578187566,0.9986472602739725
1186,-1.366327311780862,0.06544509242913758,0.9986461187214611
1187,9.992000000000008e-09,0.06544516723997557,0.9986449771689497
1188,9.995555555555554e-09,0.06544524205098473,0.9986438356164383
1189,9.991999999999978e-09,0.06544531686216479,0.9986426940639269
1190,-3.0161461370818152,0.06530696359449871,0.9986415525114155
1191,-4.131630693006865,0.06511741402955296,0.9986404109589041
1192,2.0000000299935903,0.06519259066076726,0.9986392694063927
1193,4.0000000499969675,0.06534286974430574,0.9986381278538813
1194,6.000000069993343,0.06556825153771939,0.9986369863013699
1195,3.200000032032504,0.06568849041301596,0.9986358447488585
1196,4.200000042032442,0.06584628083220835,0.9986347031963471
1197,10.000000109993094,0.06622186922170187,0.9986335616438357
1198,9.500000104996625,0.06657868279245086,0.9986324200913242
1199,9.000000099993155,0.0669167214800696,0.9986312785388128
1200,3.200000032032504,0.06703696258406337,0.9986301369863013
1201,1.2000000120326277,0.06708210099569605,0.9986289954337899
1202,4.000000049993466,0.06723238378525807,0.9986278538812785
1203,2.000000029997091,0.06730756377943865,0.9986267123287671
1204,1.0000000199936523,0.06734519233309068,0.9986255707762557
1205,-3.5296554680005707,0.06718327060074436,0.9986244292237443
1206,-2.549284672354109,0.06706634410567876,0.9986232876712329
1207,9.992000000000003e-09,0.0670664207715246,0.9986221461187215
1208,9.99555555555556e-09,0.06706649743754589,0.9986210045662101
1209,9.992000000000024e-09,0.06706657410374228,0.9986198630136986
1210,-1.2194505870480197,0.06701068197592204,0.9986187214611872
1211,-1.087091129146475,0.0669608645934981,0.9986175799086758
1212,1.0000000199936523,0.06699849309494234,0.9986164383561644
1213,9.995555555555567e-09,0.06699856968375129,0.998615296803653
1214,9.992000000000036e-09,0.06699864627273518,0.9986141552511415
1215,-1.1472284794473877,0.0669460685252846,0.9986130136986301
1216,-1.32370721393547,0.06688539080533205,0.9986118721461187
1217,9.992000000000013e-09,0.06688546726519923,0.9986107305936073
1218,9.995555555555556e-09,0.06688554372524137,0.9986095890410959
1219,9.991999999999985e-09,0.06688562018545816,0.9986084474885845
1220,-3.0172572748164224,0.0667472128213624,0.998607305936073
1221,-3.988573822766363,0.06656422432738705,0.9986061643835616
1222,9.991999999999951e-09,0.0665643004205507,0.9986050228310502
1223,2.000000029997091,0.06663948136985072,0.9986038812785388
1224,4.000000049993466,0.06678976743293848,0.9986027397260274
1225,1.2000000120326277,0.06683490680039034,0.998601598173516
1226,3.200000032032504,0.06695515138465905,0.9986004566210046
1227,9.000000099993155,0.06729320132268428,0.9985993150684932
1228,10.000000109996595,0.06766880467626066,0.9985981735159817
1229,9.500000104993124,0.0680256325457873,0.9985970319634703
1230,4.200000042032442,0.0681834317695985,0.9985958904109589
1231,3.200000032032504,0.06830367858273893,0.9985947488584475
1232,6.000000069993343,0.06852907355143675,0.998593607305936
1233,4.0000000499969675,0.06867936332084501,0.9985924657534246
1234,2.0000000299935903,0.06875454763339099,0.9985913242009132
1235,-9.98900000000016e-09,0.06875462623075085,0.9985901826484018
1236,-2.7699953379862925,0.06862756732321246,0.9985890410958904
1237,9.991999999999975e-09,0.06862764577642608,0.998587899543379
1238,9.995555555555546e-09,0.06862772422981923,0.9985867579908676
1239,9.991999999999963e-09,0.0686278026833916,0.9985856164383562
1240,-3.6398206874034185,0.06846081954196244,0.9985844748858448
1241,-3.1345382768266634,0.06831702765071578,0.9985833333333334
1242,9.991999999999948e-09,0.06831710574937715,0.998582191780822
1243,9.995555555555536e-09,0.06831718384821726,0.9985810502283105
1244,9.991999999999927e-09,0.06831726194723577,0.998579908675799
1245,-4.188809904728511,0.06812507967858579,0.9985787671232876
1246,-3.557497865414293,0.06796187332089357,0.9985776255707762
1247,2.0000000299935903,0.06803705793055893,0.9985764840182648
1248,4.0000000499969675,0.06818734971463068,0.9985753424657534
1249,6.000000069993343,0.06841274893069216,0.998574200913242
1250,3.200000032032504,0.06853299861780413,0.9985730593607306
1251,4.200000042032442,0.06869080220989669,0.9985719178082192
1252,10.000000109993094,0.06906641746642256,0.9985707762557078
1253,9.500000104996625,0.06942325672379251,0.9985696347031964
1254,9.000000099993155,0.06976131991761278,0.998568493150685
1255,3.200000032032504,0.0698815718337394,0.9985673515981736
1256,1.2000000120326277,0.06992671633540744,0.9985662100456622
1257,4.000000049993466,0.07007701182603569,0.9985650684931506
1258,2.000000029997091,0.07015219979917203,0.9985639269406392
1259,1.0000000199936523,0.07018983397072291,0.9985627853881278
1260,-3.8822064860494647,0.07001172344578874,0.9985616438356164
1261,-2.992954993113779,0.06987442862842026,0.998560502283105
1262,9.991999999999976e-09,0.06987450850928724,0.9985593607305936
1263,9.99555555555555e-09,0.069874588390337,0.9985582191780822
1264,9.991999999999993e-09,0.06987466827156925,0.9985570776255708
1265,-1.7900199877328185,0.06979258692368767,0.9985559360730594
1266,-1.8374072914110195,0.06970833032663847,0.998554794520548
1267,9.991999999999983e-09,0.06970841001807747,0.9985536529680366
1268,9.995555555555546e-09,0.06970848970969883,0.9985525114155251
1269,9.991999999999953e-09,0.06970856940150223,0.9985513698630137
1270,-3.4780292184370736,0.06954900797734753,0.9985502283105023
1271,-4.2232951066215225,0.06935523853615733,0.9985490867579909
1272,2.0000000299935903,0.06943042688753492,0.9985479452054794
1273,4.0000000499969675,0.06958072455991647,0.998546803652968
1274,6.000000069993343,0.06980613181090002,0.9985456621004566
1275,3.200000032032504,0.06992638652773568,0.9985445205479452
1276,4.200000042032442,0.07008419622287071,0.9985433789954338
1277,10.000000109993094,0.0704598238076141,0.9985422374429224
1278,9.500000104996625,0.07081667485660217,0.998541095890411
1279,9.000000099993155,0.07115474930543744,0.9985399543378995
1280,3.200000032032504,0.07127500625143338,0.9985388127853881
1281,1.2000000120326277,0.07132015363636673,0.9985376712328767
1282,4.000000049993466,0.07147045501554943,0.9985365296803653
1283,2.000000029997091,0.07154564673063032,0.9985353881278539
1284,1.0000000199936523,0.0715832835708202,0.9985342465753425
1285,-4.159186713185792,0.07139245597182985,0.9985331050228311
1286,-3.5664517124351898,0.07122883489820087,0.9985319634703196
1287,9.991999999999915e-09,0.07122891632975165,0.9985308219178082
1288,9.995555555555527e-09,0.07122899776148878,0.9985296803652968
1289,9.991999999999905e-09,0.07122907919341194,0.9985285388127854
1290,-3.8111058498397483,0.07105422733303322,0.998527397260274
1291,-4.3178623958058555,0.07085611445096128,0.9985262557077625
1292,9.991999999999874e-09,0.07085619545686911,0.9985251141552511
1293,9.995555555555516e-09,0.07085627646296233,0.9985239726027397
1294,9.991999999999872e-09,0.0708563574692406,0.9985228310502283
1295,-9.989000000000385e-09,0.0708564384748703,0.9985216894977169
1296,-9.989000000000024e-09,0.07085651948068522,0.9985205479452055
1297,6.000000069993343,0.07108193411721757,0.9985194063926941
1298,8.00000008999672,0.07138246056495694,0.9985182648401827
1299,9.000000099993155,0.0717205433906829,0.9985171232876713
1300,5.2000000520323795,0.0719159152007351,0.9985159817351598
1301,4.700000047032409,0.07209250956915238,0.9985148401826484
1302,9.000000099993155,0.07243059436618443,0.998513698630137
1303,8.00000008999672,0.07273112407367258,0.9985125570776255
1304,6.000000069993343,0.0729565426572986,0.9985114155251141
1305,-9.989000000000036e-09,0.07295662606490298,0.9985102739726027
1306,-9.9890000000004e-09,0.07295670947269808,0.9985091324200913
1307,1.0000000199936523,0.07299434891575554,0.9985079908675799
1308,9.995555555555514e-09,0.07299443236770232,0.9985068493150685
1309,9.991999999999865e-09,0.07299451581983976,0.9985057077625571
1310,-4.345839779179005,0.07279511663542218,0.9985045662100457
1311,-3.7210571288608274,0.07262439578651803,0.9985034246575343
1312,9.991999999999894e-09,0.0726244788158919,0.9985022831050229
1313,9.995555555555522e-09,0.07262456184545578,0.9985011415525115
1314,9.991999999999894e-09,0.07262464487520934,0.9985
1315,-3.7310201463027934,0.07245346572588222,0.9984988584474885
1316,-4.34805573156189,0.07225396283780323,0.9984977168949771
1317,9.991999999999864e-09,0.07225404544414636,0.9984965753424657
1318,9.995555555555514e-09,0.07225412805067853,0.9984954337899543
1319,9.991999999999864e-09,0.07225421065739941,0.9984942922374429
1320,-9.98900000000041e-09,0.07225429326347536,0.9984931506849315
1321,-9.989000000000047e-09,0.0722543758697402,0.9984920091324201
1322,6.000000069993343,0.07247979854719996,0.9984908675799087
1323,8.00000008999672,0.07278033518272936,0.9984897260273973
1324,9.000000099993155,0.0731184292697055,0.9984885844748859
1325,5.2000000520323795,0.07331380826206099,0.9984874429223745
1326,4.700000047032409,0.07349040927609968,0.998486301369863
1327,9.000000099993155,0.07382850533450556,0.9984851598173516
1328,8.00000008999672,0.07412904522998835,0.9984840182648402
1329,6.000000069993343,0.07435447185479302,0.9984828767123287
1330,-9.989000000000052e-09,0.0743545568630175,0.9984817351598173
1331,-9.989000000000415e-09,0.07435464187143638,0.9984805936073059
1332,1.0000000199936523,0.07439228398855814,0.9984794520547945
1333,9.995555555555512e-09,0.07439236904113851,0.9984783105022831
1334,9.991999999999862e-09,0.07439245409391318,0.9984771689497717
1335,-4.301171549534038,0.07419510122709022,0.9984760273972603
1336,-4.046301410944536,0.0740094472999271,0.9984748858447489
1337,9.991999999999875e-09,0.07400953191520006,0.9984737442922375
1338,9.995555555555516e-09,0.07400961653066665,0.998472602739726
1339,9.991999999999872e-09,0.07400970114632656,0.9984714611872146
1340,-4.097771560131107,0.07382168349553869,0.9984703196347032
1341,-4.339844220737344,0.07362255340737964,0.9984691780821918
1342,9.991999999999864e-09,0.07362263758079894,0.9984680365296804
1343,2.000000029997091,0.0736978369145069,0.9984668949771689
1344,4.000000049993466,0.07384815166622552,0.9984657534246575
1345,1.2000000120326277,0.0738933052965677,0.9984646118721461
1346,3.200000032032504,0.07401357444797792,0.9984634703196347
1347,9.000000099993155,0.07435167883549985,0.9984623287671233
1348,10.000000109996595,0.07472734179092924,0.9984611872146119
1349,9.500000104993124,0.07508422668649423,0.9984600456621004
1350,4.200000042032442,0.07524205563019451,0.998458904109589
1351,3.200000032032504,0.07536232701118036,0.9984577625570776
1352,6.000000069993343,0.0755877609739017,0.9984566210045662
1353,4.0000000499969675,0.07573807943312395,0.9984554794520548
1354,2.0000000299935903,0.07581328213120377,0.9984543378995434
1355,-9.989000000000228e-09,0.07581336880974648,0.998453196347032
1356,-3.2768657186483106,0.07566303296426544,0.9984520547945206
1357,9.991999999999963e-09,0.07566311947205678,0.9984509132420092
1358,9.995555555555546e-09,0.07566320598004611,0.9984497716894977
1359,9.991999999999966e-09,0.07566329248823309,0.9984486301369863
1360,-3.3178478798297384,0.07551107451388628,0.9984474885844749
1361,-2.7892233975114538,0.07538312251502095,0.9984463470319634
1362,9.991999999999956e-09,0.07538320870327678,0.998445205479452
1363,9.995555555555539e-09,0.07538329489172985,0.9984440639269406
1364,9.991999999999933e-09,0.07538338108037984,0.9984429223744292
1365,-3.599003183188215,0.0752182555200902,0.9984417808219178
1366,-4.292954437488845,0.07502127380841463,0.9984406392694064
1367,9.991999999999889e-09,0.07502135958344826,0.998439497716895
1368,2.000000029997091,0.0750965626658246,0.9984383561643836
1369,4.000000049993466,0.07524688331328044,0.9984372146118722
1370,1.2000000120326277,0.0752920398334988,0.9984360730593608
1371,3.200000032032504,0.07541231402185992,0.9984349315068494
1372,9.000000099993155,0.07575042967285532,0.9984337899543378
1373,10.000000109996595,0.0761261049653435,0.9984326484018264
1374,9.500000104993124,0.07648300166125008,0.998431506849315
1375,4.200000042032442,0.07664083671556755,0.9984303652968036
1376,3.200000032032504,0.07676111313365006,0.9984292237442922
1377,6.000000069993343,0.07698655513941986,0.9984280821917808
1378,4.0000000499969675,0.07713687949462421,0.9984269406392694
1379,2.0000000299935903,0.077212085941605,0.998425799086758
1380,-9.989000000000461e-09,0.07721217422195281,0.9984246575342466
1381,-4.105156513960825,0.07702381240742408,0.9984235159817352
1382,9.99199999999987e-09,0.0770239004735439,0.9984223744292238
1383,9.995555555555512e-09,0.07702398853986527,0.9984212328767124
1384,9.991999999999854e-09,0.07702407660638785,0.998420091324201
1385,-4.314254741932114,0.076826114870296,0.9984189497716895
1386,-4.331036337474769,0.07662738230617659,0.9984178082191781
1387,9.991999999999859e-09,0.07662746991953644,0.9984166666666666
1388,9.995555555555516e-09,0.07662755753309677,0.9984155251141552
1389,9.991999999999885e-09,0.07662764514685731,0.9984143835616438
1390,-3.980796366416506,0.07644498962443419,0.9984132420091324
1391,-9.989000000000289e-09,0.07644507702881888,0.998412100456621
1392,4.000000049993466,0.07659540317118131,0.9984109589041096
1393,6.000000069996844,0.07682084911170381,0.9984098173515982
1394,8.000000089993218,0.07712141510805576,0.9984086757990868
1395,4.200000042032442,0.07727925450160585,0.9984075342465754
1396,5.2000000520323795,0.07747465411213102,0.998406392694064
1397,9.500000104993124,0.07783156173547914,0.9984052511415525
1398,9.000000099996656,0.0781696902040244,0.9984041095890411
1399,8.000000089993218,0.0784702594609158,0.9984029680365297
1400,1.2000000120326277,0.07851542121560907,0.9984018264840183
1401,-9.988999999999793e-09,0.07851551098828556,0.9984006849315068
1402,2.0000000299935903,0.07859072098933322,0.9983995433789954
1403,1.0000000199971533,0.0786283710057155,0.998398401826484
1404,9.99199999999996e-09,0.07862846090867891,0.9983972602739726
1405,-3.7246980738639914,0.07845756123602501,0.9983961187214612
1406,-2.7415420355206,0.07833179493169991,0.9983949771689498
1407,9.991999999999991e-09,0.07833188449586988,0.9983938356164384
1408,9.995555555555556e-09,0.07833197406024482,0.9983926940639269
1409,9.992000000000011e-09,0.07833206362482444,0.9983915525114155
1410,-1.3546274248317154,0.07826996600303208,0.9983904109589041
1411,-9.989000000000018e-09,0.07827005549608294,0.9983892694063927
1412,9.992000000000024e-09,0.07827014499017237,0.9983881278538813
1413,9.995555555555564e-09,0.0782702344844666,0.9983869863013699
1414,9.992000000000028e-09,0.07827032397896533,0.9983858447488585
1415,-1.2132103835058563,0.07821471803263218,0.998384703196347
1416,-1.3727396815820403,0.07815178836149997,0.9983835616438356
1417,9.992000000000004e-09,0.07815187772087416,0.9983824200913242
1418,9.995555555555552e-09,0.07815196708045284,0.9983812785388128
1419,9.991999999999971e-09,0.0781520564402357,0.9983801369863013
1420,-3.086141635536309,0.07801046798107777,0.9983789954337899
1421,-4.195552966366694,0.07781794856186963,0.9983778538812785
1422,2.0000000299935903,0.07789315948523363,0.9983767123287671
1423,4.0000000499969675,0.07804349261176438,0.9983755707762557
1424,6.000000069993343,0.07826894819914831,0.9983744292237443
1425,3.200000032032504,0.07838923321758638,0.9983732876712329
1426,4.200000042032442,0.07854707965552529,0.9983721461187215
1427,10.000000109993094,0.07892278134159715,0.9983710045662101
1428,9.500000104996625,0.0792797032716732,0.9983698630136987
1429,9.000000099993155,0.07961784538133387,0.9983687214611873
1430,3.200000032032504,0.0797381326298076,0.9983675799086758
1431,1.2000000120326277,0.07978329743501782,0.9983664383561643
1432,4.000000049993466,0.0799336342698205,0.9983652968036529
1433,2.000000029997091,0.08000884855828516,0.9983641552511415
1434,1.0000000199936523,0.08004650153073704,0.9983630136986301
1435,-4.128593087595134,0.07985705538783695,0.9983618721461187
1436,-3.5217475254733785,0.07969546823573331,0.9983607305936073
1437,9.991999999999918e-09,0.07969555936223811,0.9983595890410959
1438,9.995555555555529e-09,0.07969565048895148,0.9983584474885845
1439,9.991999999999907e-09,0.07969574161587306,0.9983573059360731
1440,-3.7945206321566074,0.07952163085430214,0.9983561643835617
1441,-4.3178398395568935,0.07932349471034003,0.9983550228310503
1442,9.991999999999874e-09,0.07932358541203835,0.9983538812785389
1443,9.995555555555516e-09,0.07932367611394427,0.9983527397260274
1444,9.991999999999872e-09,0.07932376681605746,0.9983515981735159
1445,-9.989000000000383e-09,0.07932385751754413,0.9983504566210045
1446,-9.989000000000022e-09,0.07932394821923823,0.9983493150684931
1447,6.000000069993343,0.07954941120003813,0.9983481735159817
1448,8.00000008999672,0.07984999887506214,0.9983470319634703
1449,9.000000099993155,0.08018814936975444,0.9983458904109589
1450,5.2000000520323795,0.08038356437159382,0.9983447488584475
1451,4.700000047032409,0.08056019871124705,0.9983436073059361
1452,9.000000099993155,0.08089835117798812,0.9983424657534247
1453,8.00000008999672,0.08119894211398994,0.9983413242009133
