,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.027981095397537938,199605.1808818738,29.832675301469788,0.010251099985037943,10073.141717109198,138.49126432895076,-0.017729995412499998,0.017729995412499998,0.0,0.0,108.65860468631496,2742.0188992186245,3.695412109228502e-16,6.178856050865195e-16,0.0,-0.027981095397537938,0.027981095397537938,108.65860468631496,2742.018902182275,29826.194346048098,37282.742932560126,1.0,0.027981095397537938,108.65860468631496,29.832675301469788,138.49126432895076,108.65858902748096,1.0,-37282.742932560126,-7.442089763318579e-16,7.501021040079793e-09,7.501021784287598e-09,0.0,0.0,0.0,0.0,7.047342919358994e-16,-0.027981095397537938,0.027981095397537938,37282.742932560126,0.027981095397537938,-0.017729995412499998,-7.442101476584334e-16,-37282.742932560126
11,11,-0.039806220156657066,199461.87848930983,29.83243646414885,0.012295214660823731,10117.404489888162,138.52920384847556,-0.02751100549583333,0.02751100549583333,0.0,0.0,108.69679907502999,2742.5007779169587,3.7048354851024753e-16,6.212926918700638e-16,0.0,-0.039806220156657066,0.039806220156657066,108.69679907502999,2742.500783913808,42445.993487327745,53057.49185915968,1.0,0.039806220156657066,108.69679907502999,29.83243646414885,138.52920384847556,108.69676738432672,1.0,-53057.49185915968,-7.496399670870909e-16,7.624742023222501e-09,7.624742772861327e-09,0.0,0.0,0.0,0.0,7.095396960056882e-16,-0.039806220156657066,0.039806220156657066,53057.49185915968,0.039806220156657066,-0.02751100549583333,-7.496411086765007e-16,-53057.49185915968
12,12,-0.039626032439092684,199319.2247725291,29.832198707954216,0.022131287439092685,10197.077124668896,138.59749467828763,-0.017494745,0.017494745,0.0,0.0,108.76532737478233,2743.365151590409,3.7130555496495577e-16,6.24477645118534e-16,0.0,-0.039626032439092684,0.039626032439092684,108.76532737478233,2743.3651575312183,42280.49561376429,52850.619517205356,1.0,0.039626032439092684,108.76532737478233,29.832198707954216,138.59749467828763,108.7652959703334,1.0,-52850.619517205356,-7.54830169392335e-16,7.743357692041044e-09,7.743358446870097e-09,0.0,0.0,0.0,0.0,7.141054785993927e-16,-0.039626032439092684,0.039626032439092684,52850.619517205356,0.039626032439092684,-0.017494745,-7.5483128457324365e-16,-52850.619517205356
13,13,-0.03167590857372833,199205.19150166368,29.832008652502772,0.022490527623728333,10278.043024114319,138.66689402066942,-0.00918538095,0.00918538095,0.0,0.0,108.83490543543034,2744.2424877540043,3.7356914511562224e-16,6.622752361953988e-16,0.0,-0.03167590857372833,0.03167590857372833,108.83490543543034,2744.2424915489332,33819.43068433202,42274.28835541503,1.0,0.03167590857372833,108.83490543543034,29.832008652502772,138.66689402066942,108.83488536816665,1.0,-42274.28835541503,-8.330346408277821e-16,1.1575736381196154e-08,1.1575737214229824e-08,0.0,0.0,0.0,0.0,7.789291678657422e-16,-0.03167590857372833,0.03167590857372833,42274.28835541503,0.03167590857372833,-0.00918538095,-8.330356107276359e-16,-42274.28835541503
14,14,-0.0521298349904461,199017.52409569809,29.83169587349283,0.04511255543627943,10440.448223684924,138.80609847744424,-0.007017279554166667,0.007017279554166667,0.0,0.0,108.97445695434533,2746.0013008971637,3.7336042681552993e-16,6.628649288030304e-16,0.0,-0.0521298349904461,0.0521298349904461,108.97445695434533,2746.001311168808,55728.848704786265,69661.06088098283,1.0,0.0521298349904461,108.97445695434533,29.83169587349283,138.80609847744424,108.9744026039514,1.0,-69661.06088098283,-8.348968726796847e-16,1.1621851548376467e-08,1.1621852383272369e-08,0.0,0.0,0.0,0.0,7.803460005939869e-16,-0.0521298349904461,0.0521298349904461,69661.06088098283,0.0521298349904461,-0.007017279554166667,-8.348978436754533e-16,-69661.06088098283
15,15,-0.04133280351135109,198868.7260030572,29.831447876671763,0.034457973611351084,10564.496928685789,138.91242593887355,-0.006874829900000001,0.006874829900000001,0.0,0.0,109.08101223021471,2747.343493567571,3.747575949152091e-16,6.559220631493987e-16,0.0,-0.04133280351135109,0.04133280351135109,109.08101223021471,2747.343500021806,44229.601884694646,55287.00235586831,1.0,0.04133280351135109,109.08101223021471,29.831447876671763,138.91242593887355,109.08097806220178,1.0,-55287.00235586831,-8.158146667808369e-16,1.0805977322987082e-08,1.0805978138800803e-08,0.0,0.0,0.0,0.0,7.654551594597464e-16,-0.04133280351135109,0.04133280351135109,55287.00235586831,0.04133280351135109,-0.006874829900000001,-8.158156128456116e-16,-55287.00235586831
16,16,0.0,198868.7260030572,29.831447876671763,-0.006141099495833333,10542.388970500788,138.89347626042925,-0.006141099495833333,0.006141099495833333,0.0,0.0,109.06202838375748,2747.104417052899,3.738707236468532e-16,6.368666766941611e-16,0.0,0.0,0.0,109.06202838375748,2747.104417052899,4.660949828219502e-13,5.826187285274377e-13,0.0,0.0,109.06202838375748,29.831447876671763,138.89347626042925,109.06202838375748,1.0,-5.826187285274377e-13,-7.762761073471183e-16,9.540758068096109e-09,9.540758844371283e-09,0.0,0.0,0.0,0.0,7.326799750197504e-16,0.0,0.0,5.826187285274377e-13,0.0,-0.006141099495833333,-7.762770394145015e-16,-5.826187285274377e-13
17,17,0.0,198868.7260030572,29.831447876671763,-0.0090726822125,10509.727314535789,138.8654805553164,-0.0090726822125,0.0090726822125,0.0,0.0,109.03403267864462,2746.7518100898205,3.5528899715929885e-16,5.794048521312907e-16,0.0,0.0,0.0,109.03403267864462,2746.7518100898205,0.0,0.0,0.0,0.0,109.03403267864462,29.831447876671763,138.8654805553164,109.03403267864462,1.0,0.0,-6.894420340656717e-16,6.3079049309327826e-09,6.307905620373232e-09,0.0,0.0,0.0,0.0,6.547561649978139e-16,0.0,0.0,0.0,0.0,-0.0090726822125,-6.89443619316565e-16,0.0
18,18,0.0,198868.7260030572,29.831447876671763,-0.010394015966666666,10472.308857055788,138.83340759176212,-0.010394015966666666,0.010394015966666666,0.0,0.0,109.00195971509035,2746.3477942609907,3.4591647963979714e-16,5.598118590127537e-16,0.0,0.0,0.0,109.00195971509035,2746.3477942609907,0.0,0.0,0.0,0.0,109.00195971509035,29.831447876671763,138.83340759176212,109.00195971509035,1.0,0.0,-6.651920530775563e-16,5.7206199920751565e-09,5.720620657265321e-09,0.0,0.0,0.0,0.0,6.316942948223441e-16,0.0,0.0,0.0,0.0,-0.010394015966666666,-6.651939417243637e-16,0.0
19,19,0.0,198868.7260030572,29.831447876671763,-0.009253149941666667,10438.997517265789,138.80485501479927,-0.009253149941666667,0.009253149941666667,0.0,0.0,108.9734071381275,2745.9880739276364,3.476120979852007e-16,5.631605419357075e-16,0.0,0.0,0.0,108.9734071381275,2745.9880739276364,0.0,0.0,0.0,0.0,108.9734071381275,29.831447876671763,138.80485501479927,108.9734071381275,1.0,0.0,-6.691813131064649e-16,5.819059694829375e-09,5.8190603640088555e-09,0.0,0.0,0.0,0.0,6.355337836555348e-16,0.0,0.0,0.0,0.0,-0.009253149941666667,-6.691831451858887e-16,0.0
20,20,0.0,198868.7260030572,29.831447876671763,-0.008568192337499999,10408.152024850788,138.7784160213007,-0.008568192337499999,0.008568192337499999,0.0,0.0,108.94696814462893,2745.6549396021355,3.54156960555637e-16,5.768827359026101e-16,0.0,0.0,0.0,108.94696814462893,2745.6549396021355,0.0,0.0,0.0,0.0,108.94696814462893,29.831447876671763,138.7784160213007,108.94696814462893,1.0,0.0,-6.861963479957672e-16,6.237085019297534e-09,6.237085705492264e-09,0.0,0.0,0.0,0.0,6.517059935503822e-16,0.0,0.0,0.0,0.0,-0.008568192337499999,-6.861979658595618e-16,0.0
21,21,0.0,198868.7260030572,29.831447876671763,-0.007708558895833334,10380.40121282579,138.75462961099353,-0.007708558895833334,0.007708558895833334,0.0,0.0,108.92318173432176,2745.3551935825667,3.7429017100768228e-16,6.397149444998863e-16,0.0,0.0,0.0,108.92318173432176,2745.3551935825667,0.0,0.0,0.0,0.0,108.92318173432176,29.831447876671763,138.75462961099353,108.92318173432176,1.0,0.0,-7.815560315935728e-16,9.592067862507792e-09,9.592068644062893e-09,0.0,0.0,0.0,0.0,7.37175867218539e-16,0.0,0.0,0.0,0.0,-0.007708558895833334,-7.815569623141583e-16,0.0
22,22,0.0,198868.7260030572,29.831447876671763,-0.007832117183333334,10352.205590965788,138.73046193511354,-0.007832117183333334,0.007832117183333334,0.0,0.0,108.89901405844176,2745.0506094977727,3.749172641804588e-16,6.542024200580537e-16,0.0,0.0,0.0,108.89901405844176,2745.0506094977727,0.0,0.0,0.0,0.0,108.89901405844176,29.831447876671763,138.73046193511354,108.89901405844176,1.0,0.0,-8.116877946855732e-16,1.0523990787238215e-08,1.0523991598925073e-08,0.0,0.0,0.0,0.0,7.621419633957109e-16,0.0,0.0,0.0,0.0,-0.007832117183333334,-8.11688732435843e-16,0.0
23,23,0.0,198868.7260030572,29.831447876671763,-0.004166666666666667,10337.205590965788,138.7176047922564,-0.004166666666666667,0.004166666666666667,0.0,0.0,108.88615691558462,2744.8885577568385,3.687823008920977e-16,6.681350076541602e-16,0.0,0.0,0.0,108.88615691558462,2744.8885577568385,0.0,0.0,0.0,0.0,108.88615691558462,29.831447876671763,138.7176047922564,108.88615691558462,1.0,0.0,-8.586916340536081e-16,1.3927914948368606e-08,1.3927915807059266e-08,0.0,0.0,0.0,0.0,7.974400279564362e-16,0.0,0.0,0.0,0.0,-0.004166666666666667,-8.586926082953631e-16,0.0
