,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.08456600700489107,198935.512037528,29.831559186729212,0.035011084588213635,9180.69133029691,135.9075884403959,-0.04955492241666678,0.04955492241666667,0.0,0.0,106.07617228183959,2709.2387905330747,0.0,0.0,0.0,-0.08456600700487985,0.08456600700487986,106.07617228183959,2709.2388179295394,87999.99999999999,110000.0,1.0,0.08456600700487986,106.09385529222484,29.831559186729212,135.92568069766324,106.07602925366668,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08456600700489107,0.0845874357074385,110000.00000000023,0.08458743570743876,-0.04955492241666667,0.0,-110000.00000000023
11,11,-0.0844583092040716,198631.46212439335,29.831052436873993,0.02807450741176894,9281.759556979277,136.04234607597235,-0.0563838017916668,0.056383801791666674,0.0,0.0,106.21143630320249,2710.9655961858666,0.0,0.0,0.0,-0.0844583092034355,0.08445830920343549,106.2114363032025,2710.965623481857,88000.0,109999.99999999999,1.0,0.08445830920343549,106.22922640604773,29.831052436873993,136.06054479213526,106.21129363909834,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08445830920407162,0.08448048814000264,110000.00000000023,0.08448048814000264,-0.056383801791666674,0.0,-110000.00000000023
12,12,-0.1143152779970156,198219.9271236041,29.83036654520601,0.05382799316368165,9475.540332368531,136.30072044315804,-0.06048728483333344,0.060487284833333335,-0.030062563700034253,0.030062563700034257,106.47061525720545,2714.2713606330904,31399.648399378933,39249.56049922367,1.0,-0.08425271429698135,0.08425271429698135,106.47061525720544,2714.2713842787603,88000.0,110000.0,1.0,0.11431527799701563,106.37374414729142,29.830366545206015,136.2040710453903,106.47035389795201,1.0,-110000.0,-39249.56049922367,0.0,39249.56049922367,0.0,0.0,-0.006022883310648284,0.006022883310648284,7754.838692666572,-0.08425271429698135,0.08436570428415269,110000.00000000023,0.09038858759481275,-0.060487284833333335,-7754.838692666572,-110000.00000000023
13,13,-0.1676663614798599,197616.32822227615,29.82936054703713,0.11073190164540621,9874.175178291995,136.83223357105598,-0.056934459833333416,0.05693445983333333,-0.08383318073937125,0.08383318073937124,107.00343526419425,2721.054538210775,87999.99999999999,109999.99999999999,1.0,-0.08383318073936831,0.0838331807393683,107.00343526419424,2721.054538210775,87999.99999999999,110000.0,1.0,0.16766636147873956,106.76185732302915,29.829360547037137,136.59114071970043,107.00287302401884,1.0,-110000.0,-110000.0,0.0,109999.99999999999,0.0,0.0,-0.05351314270870719,0.05351314270870719,68901.51580887966,-0.08383318074048865,0.08406083260588901,110000.00000000023,0.137573975314596,-0.05693445983333333,-68901.51580887966,-110000.00000000023
14,14,-0.08372592835477738,197314.91488019898,29.828858191466995,0.028539669521444093,9976.917988569192,136.9692239847589,-0.05518625883333337,0.05518625883333333,0.0,0.0,107.14050599391318,2722.7967805843386,0.0,0.0,0.0,-0.08372592835477739,0.0837259283547774,107.1405059939132,2722.7968073054517,88000.0,110000.0,1.0,0.0837259283547774,107.11504151558968,29.828858191467,136.943602198799,107.1403657932919,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,-0.044833902484434966,0.044833902484434966,57726.45156761526,-0.08372592835477737,0.08378183116109097,110000.00000000023,0.12861573364552542,-0.05518625883333333,-57726.45156761526,-110000.00000000023
15,15,-0.08318005314021089,197015.46668889423,29.828359111148156,0.027192289306877546,10074.81023007395,137.0997469734319,-0.055987763833333364,0.05598776383333333,0.0,0.0,107.27152624070433,2724.4611021520636,0.0,0.0,0.0,-0.08318005314021089,0.08318005314021089,107.27152624070436,2724.4611285097612,87533.17078838914,109416.46348548641,1.0,0.08318005314021089,107.24611444118031,29.828359111148153,137.07437126284998,107.27138786228376,1.0,-109416.46348548643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831800531402109,0.08323131884395518,109416.46348548678,0.08323131884395518,-0.05598776383333333,0.0,-109416.46348548678
16,16,-0.05173075521717663,196829.23597011238,29.828048726616853,-0.007561118074490048,10047.590205005788,137.0634536066744,-0.05929187329166674,0.059291873291666665,0.0,0.0,107.23545840146282,2724.003041735297,0.0,0.0,0.0,-0.05173075521717663,0.05173075521717662,107.23545840146282,2724.003051931268,54419.71195250588,68024.63994063235,1.0,0.05173075521717662,107.21019046588071,29.828048726616853,137.03821740766617,107.23540488005754,1.0,-68024.63994063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05173075521717663,0.05175982012840195,68024.63994063238,0.05175982012840195,-0.059291873291666665,0.0,-68024.63994063238
17,17,0.0,196829.23597011238,29.828048726616853,-0.06486394904166666,9814.079988455787,136.75210665127437,-0.06486394904166669,0.06486394904166667,0.0,1.3877787807814457e-17,106.92405792465752,2720.045057333497,0.0,0.0,0.0,0.0,0.0,106.92405792465752,2720.0450573334974,0.0,0.0,0.0,1.3877787807814457e-17,106.90514435841425,29.828048726616846,136.7332166974733,106.92405792465752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013221344181581032,0.0013221344181581032,0.0,0.0,0.0,0.0,0.0013221344181581032,-0.06486394904166667,0.0,0.0
18,18,0.0,196829.23597011238,29.828048726616846,-0.007275114004166666,9787.889578040787,136.71718610405438,-0.007275114004166683,0.007275114004166667,0.0,0.0,106.88913737743756,2719.6008485167454,0.0,0.0,0.0,0.0,0.0,106.88913737743756,2719.6008485167454,0.0,0.0,0.0,0.0,106.87022381119432,29.828048726616842,136.69829615025338,106.88913737743756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007275114004166667,0.0,0.0
19,19,0.0,196829.23597011238,29.828048726616846,-0.02382652358333326,9702.114093140788,136.60281879085437,-0.02382652358333336,0.023826523583333335,0.0,8.326672684688674e-17,106.77477006423757,2718.14552437117,0.0,0.0,0.0,0.0,0.0,106.77477006423756,2718.14552437117,0.0,0.0,0.0,8.326672684688674e-17,106.762195421928,29.828048726616842,136.5902598472243,106.77477006423756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013189604522657972,0.0013189604522657972,0.0,0.0,0.0,0.0,0.0013189604522657972,-0.023826523583333335,0.0,0.0
20,20,0.0,196829.23597011238,29.828048726616846,-0.02642973898333323,9606.967032800789,136.47595604373439,-0.0264297389833334,0.026429738983333333,0.0,1.1102230246251565e-16,106.64790731711753,2716.5302837320673,0.0,0.0,0.0,0.0,0.0,106.64790731711753,2716.5302837320673,0.0,0.0,0.0,1.1102230246251565e-16,106.64163967325321,29.828048726616842,136.46969622464388,106.64790731711754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013123176124344197,0.0013123176124344197,0.0,0.0,0.0,0.0,0.0013123176124344197,-0.026429738983333333,0.0,0.0
21,21,0.0,196829.23597011238,29.828048726616846,-0.01529317413333331,9551.911605920788,136.4025488078944,-0.015293174133333354,0.015293174133333332,0.0,2.7755575615628914e-17,106.57450008127755,2715.5952100362147,0.0,0.0,0.0,0.0,0.0,106.57450008127756,2715.595210036214,0.0,0.0,0.0,2.7755575615628914e-17,106.57450008127671,29.828048726616842,136.4025488078933,106.57450008127752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001304128976967741,0.001304128976967741,0.0,0.0,0.0,0.0,0.001304128976967741,-0.015293174133333332,0.0,0.0
22,22,0.0,196829.23597011238,29.828048726616846,0.0,9551.911605920788,136.40254880789436,0.0,0.0,0.0,0.0,106.57450008127752,2715.5952100362138,0.0,0.0,0.0,0.0,0.0,106.5745000812775,2715.595210036214,0.0,0.0,0.0,0.0,106.57450008127671,29.828048726616842,136.4025488078933,106.57450008127752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,196829.23597011238,29.828048726616846,-0.014419890533333334,9500.000000000788,136.3333333333344,-0.014419890533333351,0.014419890533333334,0.0,0.0,106.50528460671757,2714.713236679117,0.0,0.0,0.0,0.0,0.0,106.50528460671757,2714.713236679117,0.0,0.0,0.0,0.0,106.50528460671671,29.828048726616842,136.33333333333337,106.50528460671755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014419890533333334,0.0,0.0
