Time_hour,Power,SOC,Q_cal_pct,Q_cyc_pct,SOH
10192,-7.999841413089359e-09,0.06021965188615469,1.0156121867088472,1.1678035362795407,0.9781658427701161
10193,0.8000000190639882,0.06025032670615291,1.0156136448288793,1.167810477185289,0.9781657587798583
10194,-9.384607771879451e-09,0.06025032652380209,1.0156144166548964,1.1678094098963094,0.9781657617344879
10195,-4.8000000469090915,0.060025438709967405,1.0156101572435134,1.167851057498551,0.9781653878525793
10196,-4.8000000469090915,0.059800546810462846,1.0156058988359262,1.1678863023221602,0.9781650779884191
10197,-9.384607775396978e-09,0.05980054336476679,1.0156066699761446,1.1678798956016505,0.978165134344222
10198,4.800000045391395,0.05998458991526887,1.0156115578137974,1.1679215482093481,0.9781646689397685
10199,-9.38460777774209e-09,0.05998458645816522,1.0156123290842334,1.1679151400496293,0.9781647253086614
10200,-4.8000000469090915,0.05975969830917671,1.0156080698609973,1.1679567951602445,0.9781643513497875
10201,-4.8000000469090915,0.05953480608924286,1.0156038116420347,1.167992043174933,0.9781640414518303
10202,-9.384607781259864e-09,0.059534802655932355,1.015604582300654,1.1679856321365463,0.978164097855628
10203,4.800000045391395,0.05971884927896969,1.0156094691030848,1.1680272922532966,0.9781636323864361
10204,-9.384607783605112e-09,0.05971884583424593,1.015610239891876,1.1680208797754574,0.9781636888033266
10205,-4.8000000469090915,0.059493957350043744,1.015605980857705,1.168062542395465,0.9781633147674683
10206,-3.200000027604672,0.059344027864118104,1.0156033988118993,1.1680839047598137,0.9781631269642829
10207,-7.999841762248924e-09,0.059344025736600414,1.0156041691016,1.1680796282041712,0.9781631620269422
10208,4.800000067325035,0.059528072449531365,1.0156090553980353,1.1681212949966786,0.9781626964960528
10209,1.6000000352181512,0.05958941779776759,1.0156111980962985,1.168128767978141,0.9781626003392556
10210,2.400000039792974,0.05968144017506628,1.0156140273686796,1.1681474636146847,0.9781623850901662
10211,3.2000000494451832,0.05980413636682064,1.0156175435192873,1.1681720353435345,0.9781621042113718
10212,2.800000049696464,0.059911494751382084,1.0156207170719456,1.168192065157447,0.9781618721777061
10213,7.200000096281665,0.06018756312702701,1.0156276687823942,1.1682508339335682,0.9781612149728404
10214,1.6000000352181507,0.060248906655315196,1.0156298136369404,1.1682550939096394,0.9781611509245342
10215,9.977315080664116e-09,0.06024890581219375,1.0156305846650602,1.1682529532866077,0.9781611646204833
10216,-1.6000000083002528,0.06017394319556777,1.0156296766751665,1.168266845853346,0.9781610347747148
10217,-7.99984200362434e-09,0.0601739423525262,1.0156304475455358,1.1682647050703654,0.978161048473841
10218,0.8000000190639881,0.060204617322202794,1.0156319054966414,1.1682716514345561,0.978160964430688
10219,-9.384607801182412e-09,0.060204617137453356,1.015632676341622,1.1682705810066414,0.9781609674265174
10220,-4.8000000469090915,0.0599797282197249,1.0156284099965878,1.168312261361199,0.9781605932864221
10221,-4.8000000469090915,0.05975483520767493,1.015624144657782,1.168347520103577,0.9781602833523864
10222,-9.384607804695171e-09,0.05975483175249002,1.0156249148177616,1.1683410945469792,0.9781603399063525
10223,4.800000045391395,0.05993887920579931,1.0156298065448162,1.1683827799099538,0.9781598741354522
10224,-9.384607807037117e-09,0.059938875739169374,1.0156305768350338,1.1683763529130862,0.9781599307025187
10225,-4.8000000469090915,0.059713986486147216,1.0156263106830894,1.168418040780459,0.9781595564853643
10226,-4.8000000469090915,0.05948909315357943,1.0156220455378506,1.1684533027151764,0.9781592465174695
10227,-9.38460781055013e-09,0.05948908971083497,1.0156228152172957,1.1684468728375201,0.9781593031194518
